ip,channel,strength,ssid,time,lat,lon
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673189679,52.51705398784539,13.330028851263803
2C:58:4F:97:D4:E5,6,-102,FK-Kollektiv,1673189679,52.51745929628122,13.326713236112983
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673189679,52.51758115659499,13.32571010056589
2E:58:4F:97:D4:B5,6,-102,Vodafone Homespot,1673189679,52.51319275748478,13.328947265315698
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189685,52.51579004352076,13.329382870598348
54:67:51:A0:C3:4E,6,-80,KabelBox-C1A8,1673189685,52.515730155585004,13.330351304082315
D8:7D:7F:21:5D:75,6,-94,KabelBox-5D70,1673189685,52.51631685065746,13.330715085081914
54:67:51:B8:B2:F0,11,-84,2Girls1Router,1673189685,52.51438921802656,13.328935699542988
54:67:51:A1:D5:6A,11,-92,KabelBox-CC34,1673189685,52.51718195870178,13.326585033817572
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673189685,52.51481400803984,13.330130604861006
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673189685,52.51619947312235,13.326485269560095
D8:7D:7F:21:F2:A5,1,-96,KabelBox-F2A0,1673189685,52.51711681336874,13.3247528461042
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673189685,52.51626923188842,13.326222550259608
90:5C:44:1E:80:36,1,-102,KabelBox-CED2,1673189685,52.51360361964904,13.324682651453331
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673189685,52.51657355079916,13.327338216514512
54:67:51:7F:8F:65,6,-98,KabelBox-F76C,1673189685,52.51787177283907,13.329397390743559
B8:EE:0E:40:FC:9D,1,-102,KabelBox-FC98,1673189685,52.51701184646233,13.329519155028212
54:67:51:4B:54:2C,6,-92,KabelBox-E730,1673189685,52.51686073475321,13.329698931748425
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673189685,52.51696360261063,13.32523080400026
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673189685,52.516409799756914,13.32834072421165
2C:58:4F:97:D4:E5,6,-98,FK-Kollektiv,1673189685,52.51341557738839,13.323844653311017
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673189685,52.51497767213075,13.328975320363234
2E:58:4F:97:D4:B5,6,-102,Vodafone Homespot,1673189685,52.5167959958997,13.323053874015852
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189690,52.514024380259364,13.323550327042225
54:67:51:A0:C3:4E,6,-86,KabelBox-C1A8,1673189690,52.51390199989112,13.324619644126098
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673189690,52.5179366094458,13.32461929968867
54:67:51:B8:B2:F0,11,-46,2Girls1Router,1673189690,52.51363102704741,13.328572544120815
54:67:51:A1:D5:6A,11,-92,KabelBox-CC34,1673189690,52.514184353590665,13.327374773864477
B8:D9:4D:7C:BB:2D,11,-100,KabelBox-BB28,1673189690,52.51511187641528,13.326051265976409
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673189690,52.51319100444005,13.330549158495856
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673189690,52.51598935552753,13.32535515449694
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673189690,52.51734227272731,13.329869962498671
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673189690,52.515709804171934,13.326507268364953
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673189690,52.51366454416159,13.325705254730325
54:67:51:7F:8F:65,6,-92,KabelBox-F76C,1673189690,52.51629609707384,13.32533625447547
B8:EE:0E:40:FC:9D,1,-102,KabelBox-FC98,1673189690,52.51360388334643,13.32875332766222
54:67:51:4B:54:2C,6,-92,KabelBox-E730,1673189690,52.514601660884324,13.32654190942904
DC:53:7C:F4:96:45,1,-100,KabelBox-0665,1673189690,52.51424340541468,13.32375908004281
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673189690,52.51530686965934,13.329654115058624
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673189690,52.51576223046575,13.32344914655609
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673189690,52.517686040712256,13.329776467973684
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673189690,52.5175272508587,13.323009974026252
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189701,52.5178993595198,13.326298204145145
54:67:51:A0:C3:4E,6,-84,KabelBox-C1A8,1673189701,52.513363653868964,13.330497359197382
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673189701,52.51579844357293,13.326032097454265
54:67:51:B8:B2:F0,11,-82,2Girls1Router,1673189701,52.516563157300205,13.329390885542827
54:67:51:A1:D5:6A,11,-92,KabelBox-CC34,1673189701,52.51570930068146,13.327516347211713
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673189701,52.513155624267974,13.324067163352558
54:67:51:BA:CB:CE,11,-92,KabelBox-CCF0,1673189701,52.51305099946504,13.330437879653084
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673189701,52.51373155212378,13.324653303113314
54:67:51:4E:09:A1,6,-94,KabelBox-501C,1673189701,52.51314632473077,13.32877844285859
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673189701,52.51511606828824,13.328461194585937
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673189701,52.51371556220029,13.324148626948638
54:67:51:7F:8F:65,6,-92,KabelBox-F76C,1673189701,52.51636641234996,13.325335329808302
B8:EE:0E:40:FC:9D,1,-102,KabelBox-FC98,1673189701,52.51578809106382,13.324319201229795
54:67:51:4B:54:2C,6,-92,KabelBox-E730,1673189701,52.515624124515796,13.327000235040291
DC:53:7C:F4:96:45,1,-100,KabelBox-0665,1673189701,52.51431310133495,13.326801034722623
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673189701,52.51457092246028,13.330175748664068
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673189701,52.51435157093055,13.32688438534663
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673189701,52.514014002770374,13.330901198981232
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673189701,52.515049509276785,13.32681214058366
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189706,52.51707418429791,13.326187299981537
54:67:51:A0:C3:4E,6,-46,KabelBox-C1A8,1673189706,52.51361270789446,13.323272931334913
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673189706,52.51645486040002,13.32834170248879
54:67:51:B8:B2:F0,11,-82,2Girls1Router,1673189706,52.517236781927814,13.325442240729187
54:67:51:A1:D5:6A,11,-96,KabelBox-CC34,1673189706,52.5133988584951,13.33080921467058
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673189706,52.515578593684,13.328816924918861
54:67:51:BA:CB:CE,11,-90,KabelBox-CCF0,1673189706,52.51667514729767,13.326371405567789
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673189706,52.514922044252266,13.326178657581636
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673189706,52.51423533230618,13.330541243171481
90:5C:44:1E:80:36,1,-98,KabelBox-CED2,1673189706,52.51690446260877,13.328764244793618
54:67:51:E8:7A:93,1,-102,KabelBox-F080,1673189706,52.514359757733864,13.330410282839702
54:67:51:7F:8F:65,6,-92,KabelBox-F76C,1673189706,52.51439089653116,13.325122398386625
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673189706,52.513736404960675,13.32638188831324
54:67:51:4B:54:2C,6,-92,KabelBox-E730,1673189706,52.514773223633675,13.325942419782455
DC:53:7C:F4:96:45,1,-100,KabelBox-0665,1673189706,52.51513888626709,13.323515879379048
54:67:51:7E:34:E6,6,-96,KabelBox-2698,1673189706,52.51578954460054,13.327630411962817
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673189706,52.51473253093715,13.327643418966053
2E:58:4F:97:D4:95,6,-102,Vodafone Hotspot,1673189706,52.51495154191013,13.323134568277624
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673189706,52.51449331280724,13.328803820092581
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189712,52.51473582220687,13.328233637757727
54:67:51:A0:C3:4E,6,-84,KabelBox-C1A8,1673189712,52.51795601076404,13.327449159580409
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673189712,52.51309239279346,13.330678617712039
54:67:51:B8:B2:F0,11,-84,2Girls1Router,1673189712,52.51423053403401,13.326625309489229
54:67:51:A1:D5:6A,11,-92,KabelBox-CC34,1673189712,52.515396901672155,13.32777308896076
B8:D9:4D:7C:BB:2D,11,-96,KabelBox-BB28,1673189712,52.5168547529111,13.323558774915222
54:67:51:BA:CB:CE,11,-90,KabelBox-CCF0,1673189712,52.51597153158549,13.330490108424621
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673189712,52.513115368008776,13.32654702748474
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673189712,52.513559208385814,13.33035636008319
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673189712,52.514760004827195,13.324570117801843
54:67:51:E8:7A:93,1,-102,KabelBox-F080,1673189712,52.515296719231806,13.32796834218284
54:67:51:7F:8F:65,6,-96,KabelBox-F76C,1673189712,52.51414653596498,13.328394700631128
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673189712,52.516231353634595,13.323758960630014
54:67:51:4B:54:2C,6,-92,KabelBox-E730,1673189712,52.51305071367605,13.32873351204334
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673189712,52.51715097908177,13.32369975045183
54:67:51:7E:34:E6,6,-100,KabelBox-2698,1673189712,52.51553387825013,13.32799547512543
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673189712,52.51754332840519,13.32639505950577
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673189712,52.51607175691732,13.329639422991114
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673189712,52.51670870797333,13.32589923399875
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189717,52.51302406659668,13.327810821458097
54:67:51:A0:C3:4E,6,-48,KabelBox-C1A8,1673189717,52.5149848447876,13.324200437771326
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673189717,52.51329256180797,13.328467454322311
54:67:51:B8:B2:F0,11,-82,2Girls1Router,1673189717,52.51757530517158,13.326965387239579
54:67:51:A1:D5:6A,11,-92,KabelBox-CC34,1673189717,52.51761672701611,13.328126621209938
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673189717,52.51599058203949,13.330059633337962
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673189717,52.51357996614179,13.329118382409508
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673189717,52.51367730554597,13.329169527433853
54:67:51:4E:09:A1,6,-98,KabelBox-501C,1673189717,52.51583844054844,13.329188081058835
90:5C:44:1E:80:36,1,-102,KabelBox-CED2,1673189717,52.51443319346897,13.3282131310912
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673189717,52.51532945563697,13.326635455158925
54:67:51:7F:8F:65,6,-92,KabelBox-F76C,1673189717,52.513225898515415,13.330068210763933
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673189717,52.51684945002511,13.329202515141686
54:67:51:4B:54:2C,6,-98,KabelBox-E730,1673189717,52.51749545867353,13.325029223207153
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673189717,52.51507509984375,13.330527889464916
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673189717,52.5176059071615,13.324132244126003
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673189717,52.5153240389161,13.325832348031375
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673189717,52.51750068799583,13.324032886202279
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673189717,52.5163203332719,13.328414131174434
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189723,52.51313745915624,13.325505156765649
54:67:51:A0:C3:4E,6,-84,KabelBox-C1A8,1673189723,52.516890414380626,13.324864726271048
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673189723,52.517947543155024,13.327593632995596
54:67:51:B8:B2:F0,11,-82,2Girls1Router,1673189723,52.51680841766617,13.3282755426138
54:67:51:A1:D5:6A,11,-96,KabelBox-CC34,1673189723,52.51640168340649,13.330951494059036
B8:D9:4D:7C:BB:2D,11,-100,KabelBox-BB28,1673189723,52.51421005682725,13.323153529262605
54:67:51:BA:CB:CE,11,-90,KabelBox-CCF0,1673189723,52.516544370741904,13.329642555801946
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673189723,52.51753825969641,13.328737602156409
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673189723,52.51355786785848,13.323151598647483
90:5C:44:1E:80:36,1,-102,KabelBox-CED2,1673189723,52.51740594625143,13.325063250735807
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673189723,52.51457131917259,13.32423533537886
54:67:51:7F:8F:65,6,-92,KabelBox-F76C,1673189723,52.51573860643149,13.324107421897057
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673189723,52.51776001565705,13.323065653568612
54:67:51:4B:54:2C,6,-96,KabelBox-E730,1673189723,52.51586087995672,13.329501121407546
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673189723,52.51363953755716,13.330836224122844
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673189723,52.51614224606947,13.329212856856438
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673189723,52.51375000796772,13.330248427119733
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673189723,52.51765859664504,13.3300277307642
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673189723,52.513660708149025,13.324729347663816
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189728,52.514048923681166,13.330483749831423
54:67:51:A0:C3:4E,6,-84,KabelBox-C1A8,1673189728,52.51322969827627,13.323982113241083
D8:7D:7F:21:5D:75,6,-98,KabelBox-5D70,1673189728,52.5131421944728,13.330770468496205
54:67:51:B8:B2:F0,11,-46,2Girls1Router,1673189728,52.51745511209687,13.32653917227272
54:67:51:A1:D5:6A,11,-90,KabelBox-CC34,1673189728,52.51458425700928,13.329557624736513
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673189728,52.51385196834444,13.323778262322094
54:67:51:BA:CB:CE,11,-90,KabelBox-CCF0,1673189728,52.51484908285136,13.330815960229028
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673189728,52.51385636087685,13.327323700220912
54:67:51:4E:09:A1,6,-98,KabelBox-501C,1673189728,52.51723812747335,13.32341577816588
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673189728,52.515954840671306,13.327624745180382
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673189728,52.51759375329813,13.32626726063092
54:67:51:7F:8F:65,6,-94,KabelBox-F76C,1673189728,52.51547630255143,13.330721643126527
B8:EE:0E:40:FC:9D,1,-102,KabelBox-FC98,1673189728,52.51515955849916,13.324437574658605
54:67:51:4B:54:2C,6,-96,KabelBox-E730,1673189728,52.51417460073427,13.323076963626454
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673189728,52.515504449703876,13.330413160472732
54:67:51:7E:34:E6,6,-96,KabelBox-2698,1673189728,52.51614561332276,13.329053982601888
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673189728,52.5174574007168,13.32677897552181
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673189728,52.51722516112739,13.324930097381008
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673189728,52.514103515828396,13.327112489385168
58:90:43:69:22:15,1,-98,KabelBox-2210,1673189734,52.514559379847114,13.326385408880222
54:67:51:A0:C3:4E,6,-48,KabelBox-C1A8,1673189734,52.51700265238384,13.330832368896388
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673189734,52.51712347564346,13.323037156798575
54:67:51:B8:B2:F0,11,-82,2Girls1Router,1673189734,52.517944295606405,13.323334248850841
54:67:51:A1:D5:6A,11,-92,KabelBox-CC34,1673189734,52.51393438852458,13.329493275168202
B8:D9:4D:7C:BB:2D,11,-100,KabelBox-BB28,1673189734,52.5153176138367,13.326367605350475
54:67:51:BA:CB:CE,11,-90,KabelBox-CCF0,1673189734,52.517161887237265,13.328282269914801
D8:7D:7F:21:F2:A5,1,-96,KabelBox-F2A0,1673189734,52.515536697614536,13.326633012698055
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673189734,52.51641010103139,13.324256619330166
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673189734,52.513309264291834,13.330134454443048
54:67:51:E8:7A:93,1,-102,KabelBox-F080,1673189734,52.51392998771969,13.324325798158275
54:67:51:7F:8F:65,6,-94,KabelBox-F76C,1673189734,52.51693326328013,13.329319388109418
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673189734,52.5147476507691,13.325331901804955
54:67:51:4B:54:2C,6,-96,KabelBox-E730,1673189734,52.51342966288547,13.32389317954903
DC:53:7C:F4:96:45,1,-100,KabelBox-0665,1673189734,52.51502650500287,13.329122705682996
54:67:51:7E:34:E6,6,-96,KabelBox-2698,1673189734,52.513871544488936,13.326946986622666
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673189734,52.517420489562106,13.324919995092179
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673189734,52.5171628904087,13.328394374919126
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673189734,52.51778474048195,13.323862050093359
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189739,52.51716484842791,13.326756456613744
54:67:51:A0:C3:4E,6,-84,KabelBox-C1A8,1673189739,52.51359342592918,13.324628558806676
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673189739,52.51475744139566,13.323600301704461
54:67:51:B8:B2:F0,11,-82,2Girls1Router,1673189739,52.51487746210983,13.323629112735674
54:67:51:A1:D5:6A,11,-90,KabelBox-CC34,1673189739,52.515863257752805,13.329441465988959
B8:D9:4D:7C:BB:2D,11,-96,KabelBox-BB28,1673189739,52.51361077579387,13.326784096145374
54:67:51:BA:CB:CE,11,-92,KabelBox-CCF0,1673189739,52.517377122672556,13.325390634082583
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673189739,52.51573553286781,13.327531192707182
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673189739,52.517183535257026,13.324632252319098
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673189739,52.51482803592586,13.326905269785927
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673189739,52.5156083349118,13.325892082340534
54:67:51:7F:8F:65,6,-98,KabelBox-F76C,1673189739,52.51361744404252,13.330044442800007
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673189739,52.51323430101873,13.32615522993415
54:67:51:4B:54:2C,6,-96,KabelBox-E730,1673189739,52.51604147093346,13.325558055179284
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673189739,52.51528669161837,13.327459218987322
54:67:51:7E:34:E6,6,-96,KabelBox-2698,1673189739,52.514449540461634,13.325133392667965
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673189739,52.516078384884665,13.3275907871031
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673189739,52.51449539954021,13.325675892279566
2E:58:4F:97:D4:B5,6,-98,Vodafone Homespot,1673189739,52.51580485046008,13.329857519514691
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189745,52.51641233579332,13.324988477101412
54:67:51:A0:C3:4E,6,-48,KabelBox-C1A8,1673189745,52.513622020140794,13.326379192154292
D8:7D:7F:21:5D:75,6,-98,KabelBox-5D70,1673189745,52.516979914958526,13.324210809764859
54:67:51:B8:B2:F0,11,-84,2Girls1Router,1673189745,52.51314414679293,13.328400791598467
54:67:51:A1:D5:6A,11,-92,KabelBox-CC34,1673189745,52.514140586325546,13.329644378512299
B8:D9:4D:7C:BB:2D,11,-96,KabelBox-BB28,1673189745,52.515311376527485,13.32482264571656
54:67:51:BA:CB:CE,11,-92,KabelBox-CCF0,1673189745,52.51365955855878,13.327755522242413
D8:7D:7F:21:F2:A5,1,-96,KabelBox-F2A0,1673189745,52.51469231854798,13.327110942407902
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673189745,52.51538300986985,13.32410505749987
90:5C:44:1E:80:36,1,-102,KabelBox-CED2,1673189745,52.51339363833363,13.324553078156839
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673189745,52.51518407031205,13.324054969536391
54:67:51:7F:8F:65,6,-94,KabelBox-F76C,1673189745,52.5139762191941,13.32586923131142
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673189745,52.516422889084986,13.323577445358104
54:67:51:4B:54:2C,6,-94,KabelBox-E730,1673189745,52.51410039723017,13.330770703104719
DC:53:7C:F4:96:45,1,-100,KabelBox-0665,1673189745,52.514110157632366,13.323367680059246
54:67:51:7E:34:E6,6,-96,KabelBox-2698,1673189745,52.515982662752165,13.32450999157859
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673189745,52.51468760193692,13.327620502987145
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673189745,52.51553713922889,13.329044209143975
2E:58:4F:97:D4:B5,6,-98,Vodafone Homespot,1673189745,52.51446790599934,13.32419914787846
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189750,52.514511468812245,13.323906565750551
54:67:51:A0:C3:4E,6,-46,KabelBox-C1A8,1673189750,52.51744263979384,13.329760306317514
D8:7D:7F:21:5D:75,6,-96,KabelBox-5D70,1673189750,52.514999235036335,13.32902796651965
54:67:51:B8:B2:F0,11,-46,2Girls1Router,1673189750,52.51612244197965,13.3274117237973
54:67:51:A1:D5:6A,11,-90,KabelBox-CC34,1673189750,52.51380880043858,13.324940114660738
B8:D9:4D:7C:BB:2D,11,-98,KabelBox-BB28,1673189750,52.51673522552166,13.326026883909982
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673189750,52.51531371667213,13.327626142067945
D8:7D:7F:21:F2:A5,1,-98,KabelBox-F2A0,1673189750,52.51605346500369,13.324317953580367
54:67:51:4E:09:A1,6,-96,KabelBox-501C,1673189750,52.516407128412084,13.324788485585158
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673189750,52.51438976620427,13.325991475380455
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673189750,52.51313758115646,13.32586567590324
54:67:51:7F:8F:65,6,-96,KabelBox-F76C,1673189750,52.51494354958176,13.328854836660376
B8:EE:0E:40:FC:9D,1,-102,KabelBox-FC98,1673189750,52.517430654983386,13.325759136399284
54:67:51:4B:54:2C,6,-96,KabelBox-E730,1673189750,52.51431616111659,13.326597900021262
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673189750,52.51680641496603,13.325847420520704
54:67:51:7E:34:E6,6,-96,KabelBox-2698,1673189750,52.517928329395126,13.328451299891965
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673189750,52.516443103391815,13.329165293644067
2E:58:4F:97:D4:95,6,-100,Vodafone Hotspot,1673189750,52.51523848111062,13.323122797039913
2E:58:4F:97:D4:B5,6,-98,Vodafone Homespot,1673189750,52.51517097926151,13.323780558558932
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189756,52.51749897857759,13.324374022045374
54:67:51:A0:C3:4E,6,-84,KabelBox-C1A8,1673189756,52.51784587685375,13.330250612546541
D8:7D:7F:21:5D:75,6,-98,KabelBox-5D70,1673189756,52.5146670380809,13.329609053493927
54:67:51:B8:B2:F0,11,-82,2Girls1Router,1673189756,52.51604367257566,13.323986640995189
54:67:51:A1:D5:6A,11,-92,KabelBox-CC34,1673189756,52.516352557697765,13.325341603013479
B8:D9:4D:7C:BB:2D,11,-96,KabelBox-BB28,1673189756,52.51526823358499,13.329574931490875
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673189756,52.514976876502644,13.329239698664384
D8:7D:7F:21:F2:A5,1,-96,KabelBox-F2A0,1673189756,52.515361340674154,13.32644927248899
54:67:51:4E:09:A1,6,-98,KabelBox-501C,1673189756,52.51317493078217,13.3262148150552
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673189756,52.5159484454334,13.324098877979411
54:67:51:E8:7A:93,1,-102,KabelBox-F080,1673189756,52.515627400205254,13.32654602283078
54:67:51:7F:8F:65,6,-98,KabelBox-F76C,1673189756,52.513046163310804,13.323378068690522
B8:EE:0E:40:FC:9D,1,-102,KabelBox-FC98,1673189756,52.51534722737992,13.328649031207823
54:67:51:4B:54:2C,6,-96,KabelBox-E730,1673189756,52.514382054269774,13.323667252959245
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673189756,52.51468539705242,13.330820460396243
54:67:51:7E:34:E6,6,-96,KabelBox-2698,1673189756,52.513981529594645,13.330619024955821
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673189756,52.516542980413185,13.327998637852758
2E:58:4F:97:D4:95,6,-102,Vodafone Hotspot,1673189756,52.51343873096884,13.32984482768576
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673189756,52.51573688037681,13.327460798604701
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189761,52.51497495626629,13.326196431583975
54:67:51:A0:C3:4E,6,-84,KabelBox-C1A8,1673189761,52.51785026710065,13.32931951795503
D8:7D:7F:21:5D:75,6,-98,KabelBox-5D70,1673189761,52.513339932756,13.326558400666451
54:67:51:B8:B2:F0,11,-46,2Girls1Router,1673189761,52.517386939240566,13.323177981062981
54:67:51:A1:D5:6A,11,-90,KabelBox-CC34,1673189761,52.513697651367615,13.327858093664574
B8:D9:4D:7C:BB:2D,11,-96,KabelBox-BB28,1673189761,52.5162676103334,13.326709059535295
54:67:51:BA:CB:CE,11,-88,KabelBox-CCF0,1673189761,52.513990187214425,13.325240999395435
D8:7D:7F:21:F2:A5,1,-96,KabelBox-F2A0,1673189761,52.514180228850044,13.328611584977065
54:67:51:4E:09:A1,6,-98,KabelBox-501C,1673189761,52.51782993630692,13.3242104535631
90:5C:44:1E:80:36,1,-100,KabelBox-CED2,1673189761,52.513043699070565,13.329356434089895
54:67:51:E8:7A:93,1,-100,KabelBox-F080,1673189761,52.51726887833612,13.324927305545444
54:67:51:7F:8F:65,6,-92,KabelBox-F76C,1673189761,52.51762630981567,13.328520465619595
B8:EE:0E:40:FC:9D,1,-100,KabelBox-FC98,1673189761,52.514565501872795,13.324469908283275
54:67:51:4B:54:2C,6,-98,KabelBox-E730,1673189761,52.513979822448675,13.327801658153794
DC:53:7C:F4:96:45,1,-102,KabelBox-0665,1673189761,52.513704246007094,13.325985135471266
54:67:51:7E:34:E6,6,-98,KabelBox-2698,1673189761,52.5156127503239,13.323336987289315
2C:58:4F:97:D4:E5,6,-100,FK-Kollektiv,1673189761,52.51430844205888,13.32368670174495
2E:58:4F:97:D4:95,6,-98,Vodafone Hotspot,1673189761,52.51545801824141,13.323303573237427
2E:58:4F:97:D4:B5,6,-100,Vodafone Homespot,1673189761,52.51343857590874,13.329709266489223
58:90:43:69:22:15,1,-94,KabelBox-2210,1673189767,52.51533781621593,13.329374555704698
54:67:51:A0:C3:4E,6,-48,KabelBox-C1A8,1673189767,52.51336566674209,13.329491166466543
D8:7D:7F:21:5D:75,6,-98,KabelBox-5D70,1673189767,52.515890481749246,13.330963366803976
54:67:51:B8:B2:F0,11,-82,2Girls1Router,1673189767,52.514007075746896,13.330807585532048
54:67:51:A1:D5:6A,11,-94,KabelBox-CC34,1673189767,52.51568801974517,13.326732788384332
